Date,Color,Breed,Sex,State,Name,DateCreated
2012-05-12,Black & White,Fluffy Dc,M/N,Lost,Amos,2012-05-15
2012-05-09,Black & Brown,Tortoise Shell,F,Lost,Sephen,2012-05-15
2012-05-15,White/black/brown,Yorkie Terrier,M,Lost,Bert,2012-05-15
2012-05-15,Brown,Chihuahua,M,Lost,Buster,2012-05-15
2012-05-16,?,Mixed X Shepherd,F,Lost,No Name,2012-05-16
2012-05-16,Black/tan/brown,Pug,X,Lost,Fluffy,2012-05-16
2012-05-16,Black,Norwegian,,Lost,No Name,2012-05-16
2012-05-13,Black,Dsh,M,Lost,Musashi,2012-05-17
2012-05-17,Black/ W Brown Spotting,Husky X Shepherd,M/N,Matched,Cooper,2012-05-17
2012-05-10,Brown,Dsh Tabby,F/S,Lost,Meepa,2012-05-17
2012-05-17,Gold,Golden Retreiver,F/S,Matched,Skittles,2012-05-17
2012-05-17,Black & Tan,Lab/shep,M,Lost,Frankly,2012-05-17
2012-05-18,Black & Brown,Chihuahua/yorkie,M,Matched,Siga,2012-05-18
2012-05-04,Tan,Lab,M,Lost,Dragan,2012-05-18
2012-05-17,Black,Dsh,M/N,Lost,Bear,2012-05-18
2012-05-18,Gray,Malumute Husky,M/N,Lost,Ace,2012-05-18
2012-05-19,Black,Pug X,M/N,Matched,Francois,2012-05-19
2012-05-14,Brown Tabby & White,Sdc,M/N,Lost,George,2012-05-20
2012-05-22,Tan ( Skin Black ),Toy Pom,M,Lost,Diesel,2012-05-22
2012-05-22,Golden Brown,Daschund X Terrier,M/N,Matched,Apollo,2012-05-22
2012-05-22,Beige/ Blonde,Dascund Mix,M/N,Matched,Apollo,2012-05-22
2012-05-18,White,American Eskimo,F/S,Lost,Sassy,2012-05-22
2012-05-22,Tan,Lab/ridgeback,M,Matched,Tucker,2012-05-22
2012-05-18,Dilicalico,Dsh,F/S,Lost,My Kitty,2012-05-22
2012-05-22,Tan & White,Rough Collie,F/S,Lost,Aja,2012-05-22
2012-05-23,Black,Dmh,M/N,Lost,Marvin,2012-05-23
2012-05-23,White,Shih Tzu,M/N,Matched,Bamby,2012-05-23
2012-05-23,White,Schnauzer X,F/S,Lost,Bo,2012-05-23
2012-05-24,Reddish Brown,Long Haired Dachshund,M,Matched,Finnigan,2012-05-24
2012-05-12,Brown/white/ Grey,Dsh,M/N,Lost,Bubs,2012-05-25
2012-05-25,Brown,Miniature Pincher,M,Matched,Kane,2012-05-25
2012-05-25,Golden,Mix Basenji,F/S,Lost,Manu,2012-05-25
2012-05-25,Tan/brown,Yorkshire Terrier,M,Lost,Rocky,2012-05-25
2012-05-26,White/black,Chihuahua X,F,Lost,Lily,2012-05-26
2012-05-25,White/tan,Shih Tzu,M,Lost,Mocha,2012-05-26
2012-05-25,Black/white/tan,Blue Heeler X,F/S,Lost,Mika,2012-05-26
2012-05-27,Light Brown/white,Jack Russel X Terrier,M/N,Lost,Jack,2012-05-27
2012-05-27,Black & White,Shitzu X Yorkie,M/N,Matched,Timmy,2012-05-27
2012-05-27,White,Pittbull,M,Lost,Zues,2012-05-27
2012-05-27,Tan/brown,Pit Bull X,F/S,Lost,Athena,2012-05-27
2012-05-27,Black & White,Pekingese,X,Lost,Bella Or Pinky,2012-05-27
2012-05-28,Light Yellow,Golden Retriver,M/N,Matched,Tum Tum,2012-05-28
2012-05-28,Dark Grey,Dlh Tabby,F/S,Lost,Trooper,2012-05-28
2012-05-28,Sandy,Between Toy & Med Sized Poodle,M/N,Matched,Yugi,2012-05-28
2012-05-29,Brown & White,Shih Tzu,M/N,Matched,Lang Jie,2012-05-29
2012-05-29,White,Dmh - Cat (ragdoll Hem X),X,Lost,Elliott,2012-05-29
2012-05-29,Brindle & White,Pitbullx Terrier,F/S,Matched,Kali,2012-05-29
2012-05-28,Brown & White,Dlh Cat,F/S,Lost,Ayna,2012-05-30
2012-05-30,Brown/grey,Tabby Cat,M/N,Matched,Mao,2012-05-30
2012-05-30,White,Cdn Eskimo,M,Lost,Kimic,2012-05-30
2012-06-01,,Dsh,X,Lost,No Name,2012-06-01
2012-06-02,White,Full Sized,M,Lost,Bronx,2012-06-02
2012-06-02,Red/brown W/ White Face/socks,Pit Bull,F,Lost,Ditto Collar With Tags,2012-06-02
2012-06-02,Grey,Pit Bull,M,Lost,Blue,2012-06-02
2012-06-02,Grey,Congo African Grey,X,Matched,No Name,2012-06-02
2012-06-03,White,Bishon X,F,Matched,Ollie,2012-06-03
2012-06-02,Tan/chestnut Red/white,Beagle X,M/N,Matched,Koda,2012-06-03
2012-06-03,Tri Colour,Maltese X,F,Matched,Gucci,2012-06-03
2012-05-30,Black & White,Dsc,M/N,Lost,Puss,2012-06-04
2012-06-01,Black,Dsc,F/S,Lost,Wicca,2012-06-04
2012-06-04,Orange,Pekingese X Yorkie,F/S,Matched,Molly,2012-06-04
2012-06-04,Grey Calico,Dsh Cat,F,Lost,Mimzy,2012-06-04
2012-06-03,Grey/ Blue Seal,Dsh,M/N,Lost,Willow,2012-06-04
2012-05-21,Black & White,Dsh Cat,M/N,Lost,Jett,2012-06-05
2012-06-05,Black & Brown,Rottie/chow X,M,Matched,Rukkus,2012-06-05
2012-06-05,Blue,Pit Bull,M,Matched,Drizzle,2012-06-05
2012-06-05,Brown/brindle W/white Spots,Pit Bull,F,Matched,Diddo,2012-06-05
2012-06-05,Light Brown,German Shepherd X - Puppy,,Lost,No Name,2012-06-05
2012-06-05,Calico,Dmh,F/S,Lost,Lily,2012-06-05
2012-06-05,White,Westy Terrier,F/S,Lost,Maggie,2012-06-05
2012-06-06,Black,Dsh,M/N,Lost,Blackie,2012-06-06
2012-06-07,Beige/black,Dsh,F/S,Lost,Mindy,2012-06-07
2012-06-07,Brown,Pomeranian,M,Lost,Didi,2012-06-07
2012-06-07,White/black/grey,Tabby,F,Found,Jessie,2012-06-07
2012-06-07,Cream/apricot,Labradoodle,M/N,Lost,Kasey,2012-06-07
2012-06-07,Golden,Golden Doodle,F,Lost,Sophie,2012-06-07
2012-06-08,Light Brown,Mastiff/german Shepard Mix,M,Lost,Bleu,2012-06-08
2012-06-08,Black/grey,Flat Coat Retriever,M/N,Lost,Cody,2012-06-08
2012-06-09,Black & Tan,Rotty X Lab,F,Lost,No Name,2012-06-09
2012-06-10,Striped Multi Colored,Dsh,F,Matched,Leena,2012-06-10
2012-06-04,Grey,Dsh,M,Lost,Kitty,2012-06-11
2012-06-10,Orange,Dlh Tabby,M/N,Lost,Cheeto,2012-06-11
2012-06-11,Black,Lab,F/S,Lost,Cedar,2012-06-11
2012-06-11,Charcoal Grey,Dsh (russian Blue) Cat,M/N,Lost,Scout,2012-06-12
2012-06-13,Black & Tan,Akita X,F/S,Matched,Silver,2012-06-13
2012-06-13,Grey W/ Chunk Of White,Dsh Cat,F/S,Lost,Dandelion,2012-06-13
2012-06-14,Black & Silver,Husky X Shepherd,M/N,Lost,Buddy,2012-06-14
2012-06-14,Black & Brown,German Shepherd,F/S,Matched,Lucy,2012-06-14
2012-06-14,White W/dark Marking Face&back,Dmh,M/N,Lost,Mo,2012-06-14
2012-06-14,Tortishell W/white Paws,Dsh,F/S,Lost,Dj,2012-06-14
2012-06-15,Russian Blue,Dmh,M/N,Lost,Number 9,2012-06-15
2012-06-15,Orange,Dsh,M/N,Lost,Mario,2012-06-15
2012-06-15,Hairless Cat,Sphynx,M/N,Lost,Cairo,2012-06-15
2012-06-15,Black,Dsh,M,Lost,Grosmine,2012-06-15
2012-06-15,Mostly Black With Grey,Flat Coat Retriever,M/N,Lost,Cody,2012-06-15
2012-06-15,Grey/orange,Bengal,F/S,Lost,Emma,2012-06-15
2012-06-15,Black & White,Bordie Collie X Dutch Shepperd,F/S,Lost,Jesse,2012-06-15
2012-06-16,All Black,Dsh,F/S,Lost,Mercury,2012-06-16
2012-06-16,Brown & Black Tortoise Shell,Dsh,F/S,Lost,Blackie,2012-06-16
2012-06-16,Calico Colours,Dsh Tabby,F/S,Lost,Mittens,2012-06-16
2012-06-17,Golden,Husky X,M/N,Matched,Indo,2012-06-17
2012-06-17,White,Maltise,M,Matched,Milo,2012-06-17
2012-06-18,Blonde,Chihuahua,F/S,Lost,Nala,2012-06-18
2012-06-18,Red & Brown,Toy Poodle,M,Lost,Lai Pi,2012-06-18
2012-06-19,Tabby (black/tan/grey),Dsh,M,Lost,Slash,2012-06-19
2012-06-19,Black & White,Dsh,M/N,Lost,Sneakers,2012-06-19
2012-06-20,Yellow,Lab,F/S,Matched,Bella,2012-06-20
2012-06-20,Brown/grey/white/black,Dlh Tabby,M/N,Matched,Fritzy,2012-06-20
2012-06-20,Tan & White,Pit Bull,F/S,Lost,Diva,2012-06-20
2012-06-19,Tan,Chuhuahua X,M,Lost,Mason,2012-06-20
2012-06-21,Brown/caramel,Dezi (india Street Dog),F/S,Matched,Tika,2012-06-21
2012-06-22,Black,Chihuahua,F/S,Lost,Tubbie,2012-06-22
2012-06-22,Black,Shepherd,F,Lost,Lulu,2012-06-22
2012-06-23,Black & White,Husky,M/N,Matched,Atkis,2012-06-23
2012-06-23,Brown Tabby Color,Tabby,M/N,Matched,Pete,2012-06-23
2012-06-24,Black & Brown,Min Pin,M,Lost,No Name,2012-06-24
2012-06-22,Orange,Dlh Tabby,M,Lost,Rosko,2012-06-24
2012-06-24,Brown & White,Miniature Staffie,F,Matched,Keeko,2012-06-24
2012-06-25,Black & White,Dsh,M/N,Lost,Lentil,2012-06-25
2012-06-25,Brown & White,Beagle,M/N,Lost,Toby,2012-06-25
2012-06-25,Red,Mini Pincher/ Chihuahua,F/S,Lost,Rue,2012-06-25
2012-06-25,Apricot/red,Toy Poodle,M,Lost,Pippin,2012-06-25
2012-06-25,Black & White,Husky,M/N,Lost,Atkis,2012-06-25
2012-06-26,Orange/black (not Calico)  L/h,Dsh Cat,F,Lost,Camilla,2012-06-26
2012-06-26,Calico,Dsh,F/S,Lost,No Name,2012-06-26
2012-06-26,Tortise Shell,Dmh,F/S,Lost,No Name,2012-06-26
2012-06-26,Black & Tan,Yorkshire Terrier,M/N,Matched,Mason,2012-06-26
2012-06-27,Brown & White,German Short Haired Pointer,M/N,Lost,Butch,2012-06-27
2012-06-27,Black W/white On Paw /chest,Border Collie X Blue Heeler,F/S,Matched,Chloe,2012-06-28
2012-06-28,Chocolate,Lab,M/N,Matched,Sev,2012-06-28
2012-06-28,Black & Tan,Malanois,M,Matched,Hades,2012-06-28
2012-06-24,Black & Brown,Dmh Cat,M/N,Lost,Milton,2012-06-28
2012-06-28,White -brn Patch On Left Eye,Jack Russell X,X,Lost,Steve,2012-06-28
2012-06-28,"Black, Bit Of Brown",Rott/lab,M/N,Lost,Dorbo,2012-06-28
2012-06-28,White,Maltese,M,Lost,Dobby,2012-06-29
2012-06-23,Dark Tan & White,Bernese Mountain Dog,F,Lost,Rainey,2012-06-29
2012-06-29,Black,English Black Lab,M/N,Lost,Rejii,2012-06-29
2012-07-01,Brindle,Bordie Collie Pitbull Cross,F,Matched,Brynn,2012-07-01
2012-01-02,Black & Tan,Yorkshire Terrier,M,Matched,Blaze,2012-07-02
2012-07-02,"Black, White On Chest &paws",Labx,,Lost,Bruiser,2012-07-02
2012-07-03,"Tan, White Paws",American Staffordshire,M,Lost,Rolex,2012-07-03
2012-07-03,White,Havanese X,M,Lost,Occi,2012-07-03
2012-07-03,Black W/tan Markings,Chihuahua,M,Lost,Tiko,2012-07-03
2012-07-01,Tan,Dsh Cat,F/S,Lost,Lillith,2012-07-03
2012-07-03,Black Sh,Dsh Cat,F/S,Lost,Mimi,2012-07-03
2012-07-03,Black,Chi/jrt X,F,Lost,Roxy,2012-07-04
2012-07-04,Red,Sharpei,,Matched,No Name,2012-07-05
2012-06-01,White,Maltese,M,Lost,Bubble,2012-07-06
2012-07-06,Chocolate Brown,Labrador,M,Lost,Reese,2012-07-07
2012-07-06,Dark Golden,Golden Retriever,M,Lost,Charlie,2012-07-07
2012-07-07,White,Poodle,M/N,Lost,Jasper,2012-07-07
2012-07-07,Yellow,Lab,F,Lost,Oakie,2012-07-07
2012-07-06,Orange,Dsh Cat,F,Lost,Maggie,2012-07-08
2012-07-08,Chocolate,Lab,M/N,Matched,No Name,2012-07-08
2012-07-05,Black,Dsh Cat,F,Lost,Nala,2012-07-08
2012-07-08,Brown,Yorkie,F,Lost,Dolce,2012-07-08
2012-07-09,Cream And Brown,Dsh (siamese),F,Lost,Pandora,2012-07-10
2012-07-09,Tan & White,Chihuahua,M,Lost,Flee,2012-07-10
2012-07-05,Black/white W/green Eyes,Dsh,M/N,Lost,No Name,2012-07-11
2012-07-11,Sable,Sheltie,M/N,Matched,Pag,2012-07-12
2012-07-10,Black & White,Terrier X,F/S,Lost,No Name,2012-07-12
2012-07-12,Ginger/white,Dmh Cat,M/N,Lost,Leo,2012-07-12
2012-07-12,Orange & White,Pomeranian,M,Lost,Simba,2012-07-12
2012-07-13,Brown/grey,Purebred Yorkshire Terrier,F/S,Matched,Rebecca Lynn,2012-07-13
2012-07-14,Black & Tan,German Shep X,M/N,Matched,Jake,2012-07-14
2012-07-13,Gold,Maltipoo,M,Lost,Paddy,2012-07-14
2012-07-14,Black & White,Poodle X Yorkie,F/S,Lost,No Name,2012-07-14
2012-07-14,Grey & White,Dacshund,M/N,Lost,Dougie,2012-07-14
2012-07-15,Black & Brown,Shep X,F,Matched,No Name,2012-07-15
2012-07-14,Black,Dsh Cat,M/N,Lost,Ghost,2012-07-15
2012-07-12,Grey & White,Dsh,M/N,Lost,L.B.,2012-07-15
2012-07-15,Brown,Dezi (india Street Dog),F/S,Matched,Tika,2012-07-15
2012-07-16,Tan,Chihuahua X Yorkie,M,Matched,Will Henry,2012-07-16
2012-07-16,White,Westie/poodle X,F,Lost,Mimi,2012-07-16
2012-07-16,Orange/gold,Pomeranian,F/S,Lost,Choco,2012-07-16
2012-07-13,White/beige,Maltipoo,M,Lost,Teddy,2012-07-16
2012-07-16,Brown & White,Collie X,F/S,Matched,Penny,2012-07-16
2012-07-11,Green,Indian Ringneck,M,Lost,No Name,2012-07-16
2012-07-09,Black W/white Paws & Chin,Dsh,,Lost,No Name,2012-07-16
2012-07-16,Brown,Chihuahua,X,Matched,Poppy,2012-07-16
2012-07-16,Golden,Lab X (puppy),F,Lost,Ruby,2012-07-16
2012-07-16,White/black,Pitbull/english Bulldog X,F/S,Matched,Hussie,2012-07-17
2012-07-17,Gold/brown,Shepard Lab X,F/S,Matched,Daisy,2012-07-17
2012-07-17,Silver/white,Schnauzer,M,Matched,Winnie,2012-07-17
2012-07-18,Brown,Shih Tzu,M/N,Matched,Gizmo,2012-07-18
2012-07-18,Black & White,Shih Tzu,M/N,Matched,Toby,2012-07-18
2012-07-18,Black,Dsh,M/N,Lost,Tango,2012-07-18
2012-07-19,Gold,Golden Lab Mix,F,Lost,Bonita,2012-07-19
2012-07-19,Dark Brown With Red Highlights,Domestic Long Hair,F,Lost,Midnight,2012-07-19
2012-07-18,White,Lab X ? Pit Bull ?,M,Lost,Paulo,2012-07-19
2012-07-18,Black & Brown,King Shep X Great Dane,M,Lost,No Name,2012-07-19
2012-07-16,White W/grey,Dlh,M,Lost,No Name,2012-07-19
2012-07-19,Beige/white (rough Coat),Chihuahua X Havanese X,F/S,Lost,Rue,2012-07-19
2012-07-20,Blue & White,Budgie,X,Lost,Apollo,2012-07-20
2012-07-20,Black & White,Dsh,M/N,Lost,Timmy,2012-07-20
2012-07-18,Black & White,Dlh,F/S,Lost,Oreo,2012-07-20
2012-07-20,White/black/brown,Mixed Breed Beagle Colouring,M,Matched,Tosh,2012-07-21
2012-07-20,Red,Golden Retriever,M/N,Matched,Charlie,2012-07-21
2012-07-19,Grey,Cockateil,M,Lost,Charlie,2012-07-21
2012-07-19,Brown & White,Pitbull,M,Lost,Blade,2012-07-21
2012-07-21,Beige,Poodle,M,Matched,Sasha,2012-07-22
2012-07-22,Light Brown,Shelti X,F/S,Lost,Lucy,2012-07-22
2012-07-20,Grey & White,Beagle X Lasaapso,F/S,Lost,Lucky,2012-07-22
2012-07-21,Grey & White,Dlh,F/S,Lost,Lola,2012-07-22
2012-07-22,"Black, White And Tan",Beagle,,Lost,Snoopy,2012-07-22
2012-07-22,Black & White,Shepherd X,M,Matched,Simon,2012-07-22
2012-07-23,Tan,Shiba Inu,F/S,Lost,Takera,2012-07-23
2012-07-22,Black,Dsh Cat,F/S,Lost,Safron,2012-07-24
2012-07-25,Brown,Min Dashchund,M/N,Matched,Toby,2012-07-25
2012-07-21,Black & White,Dlh Cat,F/S,Lost,Sylvie,2012-07-25
2012-07-26,Black/grey,Terrier X Schnauzer X,M/N,Matched,Bj,2012-07-26
2012-07-26,Black/ White Chest And Leg,Dsh,M/N,Matched,Charlie,2012-07-26
2012-07-24,Black & White,Dmh Cat,M/N,Lost,Alou,2012-07-26
2012-07-26,Brown & White,Pointer,F/S,Lost,Dharma,2012-07-26
2012-07-26,White & Yellow,Cockatiel,M,Lost,Simon,2012-07-27
2012-07-14,Calico,Dsh,F/S,Lost,Leha (lola),2012-07-28
2012-07-27,Tan,Chihuahua X Pomeranian,M/N,Lost,Milosh,2012-07-28
2012-07-26,Black & Brown,Chihuahua X Min Pin,F/S,Lost,Ninja,2012-07-28
2012-07-29,White,Himalayan Persian,F,Lost,Batise,2012-07-29
2012-07-29,Grey & White,Tabby,M/N,Lost,Dubie,2012-07-29
2012-07-28,Black And Brown Trim,Rottweiler,M,Matched,Chach,2012-07-29
2012-07-29,Brown & White,Shih Tzu,F,Lost,Kulka,2012-07-29
2012-07-29,Brown & White,Bischon Shitzu,M/N,Matched,Wilson,2012-07-29
2012-07-29,Brown & White,Bichon X Shih Tzu,M/N,Matched,Benjamin,2012-07-30
2012-07-26,White,Dlh,F/S,Lost,Rumpie,2012-07-30
2012-07-25,Grey Tabby,Dsh,F/S,Lost,The Cat,2012-07-30
2012-07-30,Black & White,Dsh,M/N,Lost,Cheech,2012-07-31
2012-07-31,Brown,German Shepard X Akita,F/S,Matched,Nala,2012-07-31
2012-07-29,Brown,Short Haired Chihuahua,M,Lost,Taqito,2012-07-31
2012-07-31,Brown/tan,German Shepard,M/N,Matched,Luke,2012-07-31
2012-07-31,Brindle,Med Mix,F,Lost,Jinny,2012-07-31
2012-08-01,Black & Tan,Doberman Pincher,F,Lost,Naobi,2012-08-01
2012-07-30,Black & White,Rabbit,M/N,Lost,Bunny,2012-08-01
2012-08-01,Tri Colour,Bernese Mt Dog,M/N,Matched,Hugo,2012-08-01
2012-08-01,Red,Shiba Inu,M,Lost,Kita,2012-08-01
2012-07-20,Black & Tan,Dsh Cat,F/S,Lost,Athena,2012-08-01
2012-08-02,Grey & White,Husky,F/S,Matched,Kiska,2012-08-02
2012-08-01,White,German Shepherd,M/N,Lost,Jack,2012-08-02
2012-08-02,Red/white,Boston Terrier,M/N,Lost,Zorro,2012-08-02
2012-08-02,Black & White,Pit Bull,M,Lost,Haze,2012-08-02
2012-08-02,Blue,Pit Bull,F,Lost,Heaven,2012-08-02
2012-08-02,Red/fawn,French Bull Dog,M/N,Lost,Cooper,2012-08-03
2012-08-02,Blonde,Pekeneese/yorkshire,F/S,Lost,Ritzi,2012-08-03
2012-07-01,Grey/yellow/white,Cockateil,F,Lost,Holly,2012-08-03
2012-08-03,Brown,Chicken,F,Lost,None,2012-08-03
2012-08-02,Orange & White,Tabby,M/N,Lost,Nandu,2012-08-03
2012-08-03,Black & Brown,Tabby,M/N,Lost,Otis,2012-08-04
2012-08-04,Brindle,Pitbull Puppy Has A White Nose,F,Lost,Vida,2012-08-04
2012-08-05,Black & White,Border Collie,F,Lost,Poppy,2012-08-05
2012-08-04,Black & Tan,Rottweiler,M/N,Matched,Scotch,2012-08-05
2012-08-05,Golden,Collie,X,Lost,Simba,2012-08-05
2012-08-06,Brown With Black Marking,Domestic Short Haired Tabby,M,Lost,Otis,2012-08-06
2012-08-05,White W/black Markings,Dsh,M/N,Lost,Dexter,2012-08-07
2012-08-05,Black/brown/white,Dsh,F/S,Lost,Moonshine,2012-08-08
2012-08-03,Black Back W/striped Body,Maine Coon X,M/N,Lost,Harlow,2012-08-08
2012-08-05,Grey/black,Dsh,F/S,Lost,Texas,2012-08-08
2012-07-22,"Grey, White Paws & White Face",Dmh,F,Lost,Sophia,2012-08-08
2012-08-08,Black & Tan,Airdale Terrier,F/S,Lost,Jordon,2012-08-08
2012-08-09,Grey,Dmh,M,Lost,None,2012-08-09
2012-08-09,Blue & Green,Lovebirds ( 4 ),,Lost,Wilferd Vacheresse,2012-08-09
2012-08-05,Silver,Mini Schnauzer,F/S,Lost,Izzy,2012-08-09
2012-08-09,Blond/black,Husky/german Shephedx,F/S,Matched,Smokee,2012-08-09
2012-08-10,Grey & White,Blue Nose Pit Bull,M,Lost,Scarface,2012-08-10
2012-08-09,Red,Shiba Inu,M/N,Matched,Puma,2012-08-10
2012-08-10,White,Bischon Frise,M/N,Matched,Sachtel,2012-08-10
2012-08-10,Beige & Brown,Tabby,F/S,Lost,Aiko,2012-08-10
2012-08-10,Black & Brown,German Pincher,M/N,Matched,Diesel,2012-08-10
2012-08-09,Dark Grey,Cockatiel,F,Lost,Cheeko,2012-08-11
2012-08-11,Black & White,Chihuahua X Japanese Chin,M,Lost,Haro,2012-08-11
2012-08-11,Black,Mini Poodle,F,Matched,Jiggle Bell,2012-08-11
2012-08-11,Brown & White,Boxer,M,Lost,Nelson,2012-08-11
2012-08-11,Green/grey,Parrot,M,Lost,Gugu,2012-08-11
2012-08-11,Brown & White,Boxer,M/N,Lost,Nelson,2012-08-11
2012-08-11,Golden,Chow,M,Lost,Chubby,2012-08-12
2012-08-11,Black & Brown,Husky,F,Lost,Lily,2012-08-12
2012-08-12,,Pitbull/lab,,Lost,Yanni,2012-08-12
2012-08-12,White,Maltipoo,M/N,Matched,Duggy,2012-08-13
2012-08-10,Grey & White,Cockatiel,M,Lost,Angel,2012-08-13
2012-08-13,Black,Dsh,F/S,Lost,Vader,2012-08-13
2012-08-07,Grey & White,Tabby,M/N,Lost,Newton,2012-08-13
2012-08-13,Black & Brown,Chihuahua,F/S,Lost,Tessa,2012-08-13
2012-08-13,Grey/yellow,Cockatiel,M,Lost,Peekaboo,2012-08-14
2012-08-14,White/tan,Jack Russell,F/S,Matched,Molly,2012-08-14
2012-08-14,Black & Tan,Brussels Griffon,M/N,Lost,Mick,2012-08-14
2012-08-08,Black,Dsh,M/N,Lost,Firetuck,2012-08-14
2012-08-09,Black & White,Dsh,F/S,Lost,Spooky,2012-08-14
2012-08-11,Grey & White,Dsh,M/N,Lost,Smokey,2012-08-14
2012-07-31,Yellow/blue,Love Bird,M,Lost,Pete,2012-08-14
2012-05-04,White,Shih Tzu,F,Lost,Kulka,2012-08-15
2012-08-10,Black,Dsh,F/S,Lost,Vader,2012-08-15
2012-08-15,Black & Brown,Yorkshire Terrior,F/S,Lost,Kacy,2012-08-16
2012-08-12,Black,Dlh,F/S,Lost,Molly,2012-08-16
2012-08-16,Black & Brown,Sharpei X,F/S,Matched,Rue,2012-08-16
2012-08-18,Black & Tan,Airdale Terrier,M/N,Matched,Harry,2012-08-18
2012-08-18,White,Scottie X Poodle,F/S,Matched,Bella,2012-08-18
2012-08-08,Golden,Corgie Chihuahua,F,Matched,Kit Kat,2012-08-19
2012-07-09,Tan & White,Chihuahua,M,Lost,Flea,2012-08-19
2012-08-19,White,Shih Tzu,M,Lost,Fluffy,2012-08-19
2012-08-16,Tan,Pit Bull,F,Lost,Belle,2012-08-19
2012-08-19,Black,Shepard X Retriever,M/N,Matched,Tag,2012-08-19
2012-08-20,"Grey, White, Yellow, Black Wit",Cockatiel,,Lost,Holly,2012-08-20
2012-08-21,Grey,Schnauzer,M,Matched,Kaka,2012-08-21
2012-08-21,White,American Bulldog Cross,M,Matched,Lamont,2012-08-21
2012-08-22,Grey & White,Pit Bull,F,Matched,Simone,2012-08-22
2012-08-22,Blonde,Retriever/greyhound X,M/N,Lost,Tyson,2012-08-22
2012-07-17,Blue & White,Budgie,X,Lost,Apollo,2012-08-22
2012-08-20,Dark Grey,Dsh,F,Lost,Gemini,2012-08-22
2012-08-19,Blonde/tan W/white Chest,Pomeranian,F/S,Lost,Yuki,2012-08-22
2012-08-15,Black/brown/grey Tabby,Dsh,M/N,Lost,Mookie,2012-08-22
2012-08-22,Black & White,Shih Tzu,M/N,Matched,Toby,2012-08-22
2012-08-22,Black & White,Shih Tzu,M,Matched,Toby,2012-08-22
2012-08-20,Blonde,Pom,F,Matched,Yuki,2012-08-22
2012-08-14,Solid Gray,Dsh,F/S,Lost,Isabella,2012-08-23
2012-08-23,Ginger & White,Dmh,F/S,Lost,Paloma,2012-08-24
2012-08-24,Grey,Mottle Siamese X,F,Lost,Zuzu,2012-08-24
2012-08-15,White,German Sheperd,M,Lost,Jack,2012-08-24
2012-08-22,Orange Tabby,Dsh,M/N,Lost,Sandy,2012-08-24
2012-08-22,Beige/white/brown,Dsh,M/N,Lost,Simba,2012-08-24
2012-08-23,Black,Dsh,F/S,Lost,Alle,2012-08-25
2012-08-24,Silver Grey,Tabby Short Hair,F,Lost,No Name,2012-08-26
2012-08-22,Black & White,Dsh,M/N,Lost,Charlie,2012-08-26
2012-08-27,Red,Pit Bull,F/S,Matched,Sammy,2012-08-27
2012-08-28,Orange,Persian,M/N,Lost,Moufasa,2012-08-28
2012-08-24,White W/black,Dmh,M/N,Matched,Wonka,2012-08-28
2012-08-29,Grey,Dmh,M/N,Lost,Jaden,2012-08-29
2012-08-27,Bronze Tabby,Dsh,M/N,Matched,Quartez,2012-08-30
2012-08-28,Black & White,Dsh,F/S,Lost,Snoofy,2012-08-30
2012-08-30,Grey & White,Dlh,F/S,Lost,Liquor,2012-08-30
2012-08-30,Black & White,Alaskan Husky,M/N,Lost,Quest,2012-08-30
2012-08-30,Orange,Shiba Inu,F,Lost,Niko,2012-08-30
2012-08-28,Orange,Dmh,M/N,Lost,Buma,2012-08-31
2012-08-30,Orange,Dlh,F,Lost,Goldie,2012-08-31
2012-08-31,Tan/white/black,Shih Tzu X,M,Lost,Loki,2012-08-31
2012-08-31,Brown & White,Basset Hound,F/S,Matched,Kirra,2012-09-01
2012-08-31,Black & White,Staffie Lab,F,Matched,Daisey,2012-09-01
2012-09-01,Orange,Dsh,M/N,Lost,Rodeo,2012-09-02
2012-09-02,Unknown,Shiba Inu,F,Lost,Mikko,2012-09-02
2012-09-03,Unknown,Shitzu,X,Lost,Heddy,2012-09-03
2012-09-03,Brown,Unknown But Small Dog,M,Lost,Teddy,2012-09-03
2012-09-03,Black & White,Mixed,F,Lost,Maddie,2012-09-03
2012-08-29,White,Dsh,M/N,Lost,Elliot,2012-09-04
2012-09-03,Black & Grey & White,Yorkie,M,Lost,Romeo,2012-09-04
2012-08-28,Calico/tabby,Dsh,F,Lost,Kitty,2012-09-04
2012-09-04,Black & Brown,French Bull Dog,M,Lost,Rocky,2012-09-04
2012-09-04,Black,Dsh,F/S,Lost,Ella,2012-09-04
2012-09-05,Black,Dmh Cat,M/N,Lost,Squid,2012-09-05
2012-09-05,Black & Tan,Silky Terrier,F/S,Lost,Lily,2012-09-05
2012-09-04,Light Beige,Pomeranian X,F,Lost,No Name,2012-09-05
2012-09-06,Black & White,Boston Terrier,M/N,Lost,Garick,2012-09-06
2012-09-06,White With Brown Face & Ears,Chihuahua,M/N,Matched,Slinky,2012-09-06
2012-08-29,Black & White,Dsh,M/N,Lost,Pix,2012-09-08
2012-09-08,Gold/brown,Chihuahua X,M/N,Lost,Billy,2012-09-08
2012-09-08,Light Tan,Chihuahua,F/S,Lost,Millie,2012-09-09
2012-09-09,Brown & White,Lhasa Apso X,F,Lost,Maddie,2012-09-09
2012-09-09,White,Min Poodle,X,Lost,Baybay,2012-09-10
